player_index,Age,PER,DRB%,USG%,DWS,WS,VORP,FG%,2P%,FT%,DRB,AST,PF,ALL_STAR_PROB,ALL_STAR,Player,Year
Elton Brand: 2006,-0.1613050905014316,2.934282100841882,0.9172484142133817,1.8176886395067071,3.3115782754675984,3.7932644884980347,3.9275103634594872,1.224176746510362,0.8490617372486965,0.33600597082318256,2.592095633022013,0.5389513961175716,1.5377118133623247,0.99,True,Elton Brand,2006
Joey Graham: 2011,0.3145268294220142,-1.362261446162117,0.11508272624581084,-0.3329944139489044,-1.1848177488858675,-1.0443453019982833,-1.0801170938581275,0.12057696286797305,0.23134987280807975,0.5951817475456538,-0.828816844118607,-0.8401740706656421,-0.8767185028318372,0.0,False,Joey Graham,2011
Tyler Hansbrough: 2016,0.79035874934546,-0.2652716043738618,0.20227464885098162,-0.8450618076288119,-0.8517513767115368,-0.7174797756133972,-0.5999336390468493,0.00861756452744173,-0.5867009746943577,-1.2524907252177753,-1.0220483020324078,-0.9127596215489691,-1.1589246436857004,0.0,False,Tyler Hansbrough,2016
Wayne Ellington: 2013,-0.39922105046315454,-0.3338334694856279,-0.756836499805897,-0.4149251969376893,-0.35215181845004045,0.0016243824333529028,-0.32554309344040466,-0.37524322978295355,-0.3195823306119288,1.4395931491253213,-0.36363000099279047,-0.21593833306902957,-0.7512935513412314,0.0,False,Wayne Ellington,2013
Kevin Martin: 2011,0.07661086946029132,1.7687303939418608,-0.8091516533689995,2.2068598587034374,-0.01908544627570972,2.0608771986581367,1.0464096345918186,-0.23129543191655585,-0.1526331780604108,1.2807434795212256,0.2733181380564045,0.4663658452342445,0.40888724994687237,0.57,False,Kevin Martin,2011
Alexander Johnson: 2007,-0.8750529703866003,-0.10529391911307479,1.0741938749026894,-0.5583040671680632,-0.768484783667954,-0.6194201176979311,-0.5999336390468493,1.4001129439026252,1.0327058050553644,-0.6170920468013926,-0.4351972076275315,-0.8474326257539747,0.1266811090930093,0.0,False,Alexander Johnson,2007
Kentavious Caldwell-Pope: 2014,-1.588800850271769,-0.9737442105287765,-1.0532890366634777,-1.008923373606382,-0.6019515975807886,-0.455987354505488,-0.5313360026452382,-0.8710634224338819,-0.48653148316344685,0.29420342619052575,-0.5282345762526948,-0.5716075323973321,0.2521060605836151,0.0,False,Kentavious Caldwell-Pope,2014
Sasha Vujacic: 2008,-0.8750529703866003,0.32893122659477625,-0.5824526545955554,0.19955567547819966,-0.2688852254064579,0.1323705929873074,-0.11975018423557118,0.05660016381624036,-0.002378940764044571,0.8376365064150633,-0.4065703249736351,-0.44821209589567607,-0.3436624589967625,0.0,False,Sasha Vujacic,2008
Amir Johnson: 2013,-0.39922105046315454,0.8317182374143934,0.9346867987344161,-0.5583040671680632,1.146646856334448,1.341773040611387,1.6637883622063194,1.656020140109556,1.3666041101584006,-0.0652984576503228,1.375453120231416,-0.08528434147904092,2.6978926146504283,0.0,False,Amir Johnson,2013
Danny Green: 2016,0.3145268294220142,-0.7223507051189682,-0.18136981061177,-0.8655445033760081,2.1458459728574404,0.32848990881823925,1.183604907395041,-1.1909474176925454,-0.469836567908296,0.035027649468054464,0.452236154643257,0.052628205199280444,0.1893935848383122,0.0,False,Danny Green,2016
Erick Dampier: 2007,1.028274709307183,0.28322331652026583,1.1962625665499285,-1.2342330268255413,1.3131800424216136,1.0475940668649892,0.772019088985374,2.807602523040744,2.501858347508723,-0.9347913860095834,1.1249678970098225,-0.6514516383689918,1.7258492405982333,0.0,False,Erick Dampier,2007
Ronnie Brewer: 2007,-1.350884890310046,0.3517851816320315,-1.3671799580420925,-0.4149251969376893,-0.6852181906243714,-0.4886739071439767,-0.32554309344040466,1.2401709462732953,1.2998244491377933,-0.5000449218299526,-1.1007722293306228,-0.7966227401356458,-1.3313839519852833,0.0,False,Ronnie Brewer,2007
Mike Conley: 2013,-0.39922105046315454,1.0602577877869466,-1.1753577283107168,0.4453480244445551,2.645445531118937,2.191623409212091,2.418362362624042,-0.16731863286482318,-0.002378940764044571,0.7958339617824065,-0.07020445379035237,2.5640882657623956,0.659737152928084,0.29,False,Mike Conley,2013
